category, srcnode, srchostname, srcip, dstnode, dsthostname, dstip, clientcomponent, servercomponent, port, description
internal, 2, dc1snrtsn02, 10.119.3.202, 6, dc1sngwsn06, 10.119.3.206, R, MP, 4528, Distributed cache calls between Message Processors, and for communication from the Router
internal, 2, dc1snrtsn02, 10.119.3.202, 6, dc1sngwsn06, 10.119.3.206, R, MP, 8998, Communication between Router and Message Processor
internal, 2, dc1snrtsn02, 10.119.3.202, 6, dc1sngwsn06, 10.119.3.206, R, MP, 8082, Issuing API requests directly to Message Processor
internal, 2, dc1snrtsn02, 10.119.3.202, 6, dc1sngwsn06, 10.119.3.206, R, MP, 4527, Distributed cache and calls from the Management Servers to the Router
internal, 2, dc1snrtsn02, 10.119.3.202, 7, dc1sngwsn07, 10.119.3.207, R, MP, 4528, Distributed cache calls between Message Processors, and for communication from the Router
internal, 2, dc1snrtsn02, 10.119.3.202, 7, dc1sngwsn07, 10.119.3.207, R, MP, 8998, Communication between Router and Message Processor
internal, 2, dc1snrtsn02, 10.119.3.202, 7, dc1sngwsn07, 10.119.3.207, R, MP, 8082, Issuing API requests directly to Message Processor
internal, 2, dc1snrtsn02, 10.119.3.202, 7, dc1sngwsn07, 10.119.3.207, R, MP, 4527, Distributed cache and calls from the Management Servers to the Router
internal, 1, dc1snrtsn01, 10.119.3.201, 3, dc1sngwsn03, 10.119.3.203, R, MS, 8080, Default Management API Calls
internal, 1, dc1snrtsn01, 10.119.3.201, 3, dc1sngwsn03, 10.119.3.203, R, MS, 8443, Default Management API Calls via TLS
internal, 2, dc1snrtsn02, 10.119.3.202, 3, dc1sngwsn03, 10.119.3.203, R, MS, 8080, Default Management API Calls
internal, 2, dc1snrtsn02, 10.119.3.202, 3, dc1sngwsn03, 10.119.3.203, R, MS, 8443, Default Management API Calls via TLS
internal, 1, dc1snrtsn01, 10.119.3.201, 19, dc1snanxn19, 10.119.3.219, R, QD, 5672, Sending analytics from Router and Message Processor to Qpid
internal, 1, dc1snrtsn01, 10.119.3.201, 29, dc1snanxn20, 10.119.3.220, R, QD, 5672, Sending analytics from Router and Message Processor to Qpid
internal, 2, dc1snrtsn02, 10.119.3.202, 19, dc1snanxn19, 10.119.3.219, R, QD, 5672, Sending analytics from Router and Message Processor to Qpid
internal, 2, dc1snrtsn02, 10.119.3.202, 29, dc1snanxn20, 10.119.3.220, R, QD, 5672, Sending analytics from Router and Message Processor to Qpid
internal, 1, dc1snrtsn01, 10.119.3.201, 13, dc1sndstn13, 10.119.3.213, R, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 1, dc1snrtsn01, 10.119.3.201, 15, dc1sndstn15, 10.119.3.215, R, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 1, dc1snrtsn01, 10.119.3.201, 16, dc1sndstn16, 10.119.3.216, R, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 1, dc1snrtsn01, 10.119.3.201, 17, dc1sndstn17, 10.119.3.217, R, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 1, dc1snrtsn01, 10.119.3.201, 18, dc1sndstn18, 10.119.3.218, R, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 2, dc1snrtsn02, 10.119.3.202, 13, dc1sndstn13, 10.119.3.213, R, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 2, dc1snrtsn02, 10.119.3.202, 15, dc1sndstn15, 10.119.3.215, R, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 2, dc1snrtsn02, 10.119.3.202, 16, dc1sndstn16, 10.119.3.216, R, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 2, dc1snrtsn02, 10.119.3.202, 17, dc1sndstn17, 10.119.3.217, R, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 2, dc1snrtsn02, 10.119.3.202, 18, dc1sndstn18, 10.119.3.218, R, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 1, dc1snrtsn01, 10.119.3.201, 13, dc1sndstn13, 10.119.3.213, R, CS, 9042, Cassandra CQL native transport
internal, 1, dc1snrtsn01, 10.119.3.201, 13, dc1sndstn13, 10.119.3.213, R, CS, 9160, Cassandra thrift client
internal, 1, dc1snrtsn01, 10.119.3.201, 15, dc1sndstn15, 10.119.3.215, R, CS, 9042, Cassandra CQL native transport
internal, 1, dc1snrtsn01, 10.119.3.201, 15, dc1sndstn15, 10.119.3.215, R, CS, 9160, Cassandra thrift client
internal, 1, dc1snrtsn01, 10.119.3.201, 16, dc1sndstn16, 10.119.3.216, R, CS, 9042, Cassandra CQL native transport
internal, 1, dc1snrtsn01, 10.119.3.201, 16, dc1sndstn16, 10.119.3.216, R, CS, 9160, Cassandra thrift client
internal, 1, dc1snrtsn01, 10.119.3.201, 17, dc1sndstn17, 10.119.3.217, R, CS, 9042, Cassandra CQL native transport
internal, 1, dc1snrtsn01, 10.119.3.201, 17, dc1sndstn17, 10.119.3.217, R, CS, 9160, Cassandra thrift client
internal, 1, dc1snrtsn01, 10.119.3.201, 18, dc1sndstn18, 10.119.3.218, R, CS, 9042, Cassandra CQL native transport
internal, 1, dc1snrtsn01, 10.119.3.201, 18, dc1sndstn18, 10.119.3.218, R, CS, 9160, Cassandra thrift client
internal, 2, dc1snrtsn02, 10.119.3.202, 13, dc1sndstn13, 10.119.3.213, R, CS, 9042, Cassandra CQL native transport
internal, 2, dc1snrtsn02, 10.119.3.202, 13, dc1sndstn13, 10.119.3.213, R, CS, 9160, Cassandra thrift client
internal, 2, dc1snrtsn02, 10.119.3.202, 15, dc1sndstn15, 10.119.3.215, R, CS, 9042, Cassandra CQL native transport
internal, 2, dc1snrtsn02, 10.119.3.202, 15, dc1sndstn15, 10.119.3.215, R, CS, 9160, Cassandra thrift client
internal, 2, dc1snrtsn02, 10.119.3.202, 16, dc1sndstn16, 10.119.3.216, R, CS, 9042, Cassandra CQL native transport
internal, 2, dc1snrtsn02, 10.119.3.202, 16, dc1sndstn16, 10.119.3.216, R, CS, 9160, Cassandra thrift client
internal, 2, dc1snrtsn02, 10.119.3.202, 17, dc1sndstn17, 10.119.3.217, R, CS, 9042, Cassandra CQL native transport
internal, 2, dc1snrtsn02, 10.119.3.202, 17, dc1sndstn17, 10.119.3.217, R, CS, 9160, Cassandra thrift client
internal, 2, dc1snrtsn02, 10.119.3.202, 18, dc1sndstn18, 10.119.3.218, R, CS, 9042, Cassandra CQL native transport
internal, 2, dc1snrtsn02, 10.119.3.202, 18, dc1sndstn18, 10.119.3.218, R, CS, 9160, Cassandra thrift client
internal, 3, dc1sngwsn03, 10.119.3.203, 19, dc1snanxn19, 10.119.3.219, MP, QD, 5672, Sending analytics from Router and Message Processor to Qpid
internal, 3, dc1sngwsn03, 10.119.3.203, 29, dc1snanxn20, 10.119.3.220, MP, QD, 5672, Sending analytics from Router and Message Processor to Qpid
internal, 4, dc1sngwsn04, 10.119.3.204, 19, dc1snanxn19, 10.119.3.219, MP, QD, 5672, Sending analytics from Router and Message Processor to Qpid
internal, 4, dc1sngwsn04, 10.119.3.204, 29, dc1snanxn20, 10.119.3.220, MP, QD, 5672, Sending analytics from Router and Message Processor to Qpid
internal, 5, dc1sngwsn05, 10.119.3.205, 19, dc1snanxn19, 10.119.3.219, MP, QD, 5672, Sending analytics from Router and Message Processor to Qpid
internal, 5, dc1sngwsn05, 10.119.3.205, 29, dc1snanxn20, 10.119.3.220, MP, QD, 5672, Sending analytics from Router and Message Processor to Qpid
internal, 6, dc1sngwsn06, 10.119.3.206, 19, dc1snanxn19, 10.119.3.219, MP, QD, 5672, Sending analytics from Router and Message Processor to Qpid
internal, 6, dc1sngwsn06, 10.119.3.206, 29, dc1snanxn20, 10.119.3.220, MP, QD, 5672, Sending analytics from Router and Message Processor to Qpid
internal, 7, dc1sngwsn07, 10.119.3.207, 19, dc1snanxn19, 10.119.3.219, MP, QD, 5672, Sending analytics from Router and Message Processor to Qpid
internal, 7, dc1sngwsn07, 10.119.3.207, 29, dc1snanxn20, 10.119.3.220, MP, QD, 5672, Sending analytics from Router and Message Processor to Qpid
internal, 3, dc1sngwsn03, 10.119.3.203, 13, dc1sndstn13, 10.119.3.213, MP, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 3, dc1sngwsn03, 10.119.3.203, 15, dc1sndstn15, 10.119.3.215, MP, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 3, dc1sngwsn03, 10.119.3.203, 16, dc1sndstn16, 10.119.3.216, MP, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 3, dc1sngwsn03, 10.119.3.203, 17, dc1sndstn17, 10.119.3.217, MP, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 3, dc1sngwsn03, 10.119.3.203, 18, dc1sndstn18, 10.119.3.218, MP, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 4, dc1sngwsn04, 10.119.3.204, 13, dc1sndstn13, 10.119.3.213, MP, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 4, dc1sngwsn04, 10.119.3.204, 15, dc1sndstn15, 10.119.3.215, MP, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 4, dc1sngwsn04, 10.119.3.204, 16, dc1sndstn16, 10.119.3.216, MP, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 4, dc1sngwsn04, 10.119.3.204, 17, dc1sndstn17, 10.119.3.217, MP, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 4, dc1sngwsn04, 10.119.3.204, 18, dc1sndstn18, 10.119.3.218, MP, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 5, dc1sngwsn05, 10.119.3.205, 13, dc1sndstn13, 10.119.3.213, MP, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 5, dc1sngwsn05, 10.119.3.205, 15, dc1sndstn15, 10.119.3.215, MP, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 5, dc1sngwsn05, 10.119.3.205, 16, dc1sndstn16, 10.119.3.216, MP, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 5, dc1sngwsn05, 10.119.3.205, 17, dc1sndstn17, 10.119.3.217, MP, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 5, dc1sngwsn05, 10.119.3.205, 18, dc1sndstn18, 10.119.3.218, MP, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 6, dc1sngwsn06, 10.119.3.206, 13, dc1sndstn13, 10.119.3.213, MP, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 6, dc1sngwsn06, 10.119.3.206, 15, dc1sndstn15, 10.119.3.215, MP, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 6, dc1sngwsn06, 10.119.3.206, 16, dc1sndstn16, 10.119.3.216, MP, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 6, dc1sngwsn06, 10.119.3.206, 17, dc1sndstn17, 10.119.3.217, MP, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 6, dc1sngwsn06, 10.119.3.206, 18, dc1sndstn18, 10.119.3.218, MP, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 7, dc1sngwsn07, 10.119.3.207, 13, dc1sndstn13, 10.119.3.213, MP, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 7, dc1sngwsn07, 10.119.3.207, 15, dc1sndstn15, 10.119.3.215, MP, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 7, dc1sngwsn07, 10.119.3.207, 16, dc1sndstn16, 10.119.3.216, MP, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 7, dc1sngwsn07, 10.119.3.207, 17, dc1sndstn17, 10.119.3.217, MP, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 7, dc1sngwsn07, 10.119.3.207, 18, dc1sndstn18, 10.119.3.218, MP, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 3, dc1sngwsn03, 10.119.3.203, 13, dc1sndstn13, 10.119.3.213, MP, CS, 9042, Cassandra CQL native transport
internal, 3, dc1sngwsn03, 10.119.3.203, 13, dc1sndstn13, 10.119.3.213, MP, CS, 9160, Cassandra thrift client
internal, 3, dc1sngwsn03, 10.119.3.203, 15, dc1sndstn15, 10.119.3.215, MP, CS, 9042, Cassandra CQL native transport
internal, 3, dc1sngwsn03, 10.119.3.203, 15, dc1sndstn15, 10.119.3.215, MP, CS, 9160, Cassandra thrift client
internal, 3, dc1sngwsn03, 10.119.3.203, 16, dc1sndstn16, 10.119.3.216, MP, CS, 9042, Cassandra CQL native transport
internal, 3, dc1sngwsn03, 10.119.3.203, 16, dc1sndstn16, 10.119.3.216, MP, CS, 9160, Cassandra thrift client
internal, 3, dc1sngwsn03, 10.119.3.203, 17, dc1sndstn17, 10.119.3.217, MP, CS, 9042, Cassandra CQL native transport
internal, 3, dc1sngwsn03, 10.119.3.203, 17, dc1sndstn17, 10.119.3.217, MP, CS, 9160, Cassandra thrift client
internal, 3, dc1sngwsn03, 10.119.3.203, 18, dc1sndstn18, 10.119.3.218, MP, CS, 9042, Cassandra CQL native transport
internal, 3, dc1sngwsn03, 10.119.3.203, 18, dc1sndstn18, 10.119.3.218, MP, CS, 9160, Cassandra thrift client
internal, 4, dc1sngwsn04, 10.119.3.204, 13, dc1sndstn13, 10.119.3.213, MP, CS, 9042, Cassandra CQL native transport
internal, 4, dc1sngwsn04, 10.119.3.204, 13, dc1sndstn13, 10.119.3.213, MP, CS, 9160, Cassandra thrift client
internal, 4, dc1sngwsn04, 10.119.3.204, 15, dc1sndstn15, 10.119.3.215, MP, CS, 9042, Cassandra CQL native transport
internal, 4, dc1sngwsn04, 10.119.3.204, 15, dc1sndstn15, 10.119.3.215, MP, CS, 9160, Cassandra thrift client
internal, 4, dc1sngwsn04, 10.119.3.204, 16, dc1sndstn16, 10.119.3.216, MP, CS, 9042, Cassandra CQL native transport
internal, 4, dc1sngwsn04, 10.119.3.204, 16, dc1sndstn16, 10.119.3.216, MP, CS, 9160, Cassandra thrift client
internal, 4, dc1sngwsn04, 10.119.3.204, 17, dc1sndstn17, 10.119.3.217, MP, CS, 9042, Cassandra CQL native transport
internal, 4, dc1sngwsn04, 10.119.3.204, 17, dc1sndstn17, 10.119.3.217, MP, CS, 9160, Cassandra thrift client
internal, 4, dc1sngwsn04, 10.119.3.204, 18, dc1sndstn18, 10.119.3.218, MP, CS, 9042, Cassandra CQL native transport
internal, 4, dc1sngwsn04, 10.119.3.204, 18, dc1sndstn18, 10.119.3.218, MP, CS, 9160, Cassandra thrift client
internal, 5, dc1sngwsn05, 10.119.3.205, 13, dc1sndstn13, 10.119.3.213, MP, CS, 9042, Cassandra CQL native transport
internal, 5, dc1sngwsn05, 10.119.3.205, 13, dc1sndstn13, 10.119.3.213, MP, CS, 9160, Cassandra thrift client
internal, 5, dc1sngwsn05, 10.119.3.205, 15, dc1sndstn15, 10.119.3.215, MP, CS, 9042, Cassandra CQL native transport
internal, 5, dc1sngwsn05, 10.119.3.205, 15, dc1sndstn15, 10.119.3.215, MP, CS, 9160, Cassandra thrift client
internal, 5, dc1sngwsn05, 10.119.3.205, 16, dc1sndstn16, 10.119.3.216, MP, CS, 9042, Cassandra CQL native transport
internal, 5, dc1sngwsn05, 10.119.3.205, 16, dc1sndstn16, 10.119.3.216, MP, CS, 9160, Cassandra thrift client
internal, 5, dc1sngwsn05, 10.119.3.205, 17, dc1sndstn17, 10.119.3.217, MP, CS, 9042, Cassandra CQL native transport
internal, 5, dc1sngwsn05, 10.119.3.205, 17, dc1sndstn17, 10.119.3.217, MP, CS, 9160, Cassandra thrift client
internal, 5, dc1sngwsn05, 10.119.3.205, 18, dc1sndstn18, 10.119.3.218, MP, CS, 9042, Cassandra CQL native transport
internal, 5, dc1sngwsn05, 10.119.3.205, 18, dc1sndstn18, 10.119.3.218, MP, CS, 9160, Cassandra thrift client
internal, 6, dc1sngwsn06, 10.119.3.206, 13, dc1sndstn13, 10.119.3.213, MP, CS, 9042, Cassandra CQL native transport
internal, 6, dc1sngwsn06, 10.119.3.206, 13, dc1sndstn13, 10.119.3.213, MP, CS, 9160, Cassandra thrift client
internal, 6, dc1sngwsn06, 10.119.3.206, 15, dc1sndstn15, 10.119.3.215, MP, CS, 9042, Cassandra CQL native transport
internal, 6, dc1sngwsn06, 10.119.3.206, 15, dc1sndstn15, 10.119.3.215, MP, CS, 9160, Cassandra thrift client
internal, 6, dc1sngwsn06, 10.119.3.206, 16, dc1sndstn16, 10.119.3.216, MP, CS, 9042, Cassandra CQL native transport
internal, 6, dc1sngwsn06, 10.119.3.206, 16, dc1sndstn16, 10.119.3.216, MP, CS, 9160, Cassandra thrift client
internal, 6, dc1sngwsn06, 10.119.3.206, 17, dc1sndstn17, 10.119.3.217, MP, CS, 9042, Cassandra CQL native transport
internal, 6, dc1sngwsn06, 10.119.3.206, 17, dc1sndstn17, 10.119.3.217, MP, CS, 9160, Cassandra thrift client
internal, 6, dc1sngwsn06, 10.119.3.206, 18, dc1sndstn18, 10.119.3.218, MP, CS, 9042, Cassandra CQL native transport
internal, 6, dc1sngwsn06, 10.119.3.206, 18, dc1sndstn18, 10.119.3.218, MP, CS, 9160, Cassandra thrift client
internal, 7, dc1sngwsn07, 10.119.3.207, 13, dc1sndstn13, 10.119.3.213, MP, CS, 9042, Cassandra CQL native transport
internal, 7, dc1sngwsn07, 10.119.3.207, 13, dc1sndstn13, 10.119.3.213, MP, CS, 9160, Cassandra thrift client
internal, 7, dc1sngwsn07, 10.119.3.207, 15, dc1sndstn15, 10.119.3.215, MP, CS, 9042, Cassandra CQL native transport
internal, 7, dc1sngwsn07, 10.119.3.207, 15, dc1sndstn15, 10.119.3.215, MP, CS, 9160, Cassandra thrift client
internal, 7, dc1sngwsn07, 10.119.3.207, 16, dc1sndstn16, 10.119.3.216, MP, CS, 9042, Cassandra CQL native transport
internal, 7, dc1sngwsn07, 10.119.3.207, 16, dc1sndstn16, 10.119.3.216, MP, CS, 9160, Cassandra thrift client
internal, 7, dc1sngwsn07, 10.119.3.207, 17, dc1sndstn17, 10.119.3.217, MP, CS, 9042, Cassandra CQL native transport
internal, 7, dc1sngwsn07, 10.119.3.207, 17, dc1sndstn17, 10.119.3.217, MP, CS, 9160, Cassandra thrift client
internal, 7, dc1sngwsn07, 10.119.3.207, 18, dc1sndstn18, 10.119.3.218, MP, CS, 9042, Cassandra CQL native transport
internal, 7, dc1sngwsn07, 10.119.3.207, 18, dc1sndstn18, 10.119.3.218, MP, CS, 9160, Cassandra thrift client
internal, 3, dc1sngwsn03, 10.119.3.203, 19, dc1snanxn19, 10.119.3.219, MS, QS, 4529, Distributed cache and calls from the Management Servers to the Qpid Server
internal, 3, dc1sngwsn03, 10.119.3.203, 19, dc1snanxn19, 10.119.3.219, MS, QS, 8083, Issuing API requests directly to Qpid Server
internal, 3, dc1sngwsn03, 10.119.3.203, 19, dc1snanxn19, 10.119.3.219, MS, PS, 4530, Distributed cache and calls from the Management Servers to the Postgres Server
internal, 3, dc1sngwsn03, 10.119.3.203, 19, dc1snanxn19, 10.119.3.219, MS, PS, 8084, Issuing API requests directly to Postgres Server
internal, 3, dc1sngwsn03, 10.119.3.203, 19, dc1snanxn19, 10.119.3.219, MS, PGm, 5432, PostgreSQL message-based protocol for communication between frontends and backends (clients and servers)
internal, 3, dc1sngwsn03, 10.119.3.203, 13, dc1sndstn13, 10.119.3.213, MS, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 3, dc1sngwsn03, 10.119.3.203, 15, dc1sndstn15, 10.119.3.215, MS, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 3, dc1sngwsn03, 10.119.3.203, 16, dc1sndstn16, 10.119.3.216, MS, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 3, dc1sngwsn03, 10.119.3.203, 17, dc1sndstn17, 10.119.3.217, MS, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 3, dc1sngwsn03, 10.119.3.203, 18, dc1sndstn18, 10.119.3.218, MS, ZK, 2181, Zookeeper clients to connect to zk servers
internal, 3, dc1sngwsn03, 10.119.3.203, 13, dc1sndstn13, 10.119.3.213, MS, CS, 9042, Cassandra CQL native transport
internal, 3, dc1sngwsn03, 10.119.3.203, 13, dc1sndstn13, 10.119.3.213, MS, CS, 9160, Cassandra thrift client
internal, 3, dc1sngwsn03, 10.119.3.203, 13, dc1sndstn13, 10.119.3.213, MS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
internal, 3, dc1sngwsn03, 10.119.3.203, 15, dc1sndstn15, 10.119.3.215, MS, CS, 9042, Cassandra CQL native transport
internal, 3, dc1sngwsn03, 10.119.3.203, 15, dc1sndstn15, 10.119.3.215, MS, CS, 9160, Cassandra thrift client
internal, 3, dc1sngwsn03, 10.119.3.203, 15, dc1sndstn15, 10.119.3.215, MS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
internal, 3, dc1sngwsn03, 10.119.3.203, 16, dc1sndstn16, 10.119.3.216, MS, CS, 9042, Cassandra CQL native transport
internal, 3, dc1sngwsn03, 10.119.3.203, 16, dc1sndstn16, 10.119.3.216, MS, CS, 9160, Cassandra thrift client
internal, 3, dc1sngwsn03, 10.119.3.203, 16, dc1sndstn16, 10.119.3.216, MS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
internal, 3, dc1sngwsn03, 10.119.3.203, 17, dc1sndstn17, 10.119.3.217, MS, CS, 9042, Cassandra CQL native transport
internal, 3, dc1sngwsn03, 10.119.3.203, 17, dc1sndstn17, 10.119.3.217, MS, CS, 9160, Cassandra thrift client
internal, 3, dc1sngwsn03, 10.119.3.203, 17, dc1sndstn17, 10.119.3.217, MS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
internal, 3, dc1sngwsn03, 10.119.3.203, 18, dc1sndstn18, 10.119.3.218, MS, CS, 9042, Cassandra CQL native transport
internal, 3, dc1sngwsn03, 10.119.3.203, 18, dc1sndstn18, 10.119.3.218, MS, CS, 9160, Cassandra thrift client
internal, 3, dc1sngwsn03, 10.119.3.203, 18, dc1sndstn18, 10.119.3.218, MS, CS, 7199, Cassandra JMX management. Must be open for access on the Cassandra node by the Management Server.
internal, 3, dc1sngwsn03, 10.119.3.203, 1, dc1snrtsn01, 10.119.3.201, MS, R, 4527, Distributed cache and calls from the Management Servers to the Router
internal, 3, dc1sngwsn03, 10.119.3.203, 1, dc1snrtsn01, 10.119.3.201, MS, R, 8081, Issuing API requests directly to Router
internal, 3, dc1sngwsn03, 10.119.3.203, 2, dc1snrtsn02, 10.119.3.202, MS, R, 4527, Distributed cache and calls from the Management Servers to the Router
internal, 3, dc1sngwsn03, 10.119.3.203, 2, dc1snrtsn02, 10.119.3.202, MS, R, 8081, Issuing API requests directly to Router
internal, 3, dc1sngwsn03, 10.119.3.203, 13, dc1sndstn13, 10.119.3.213, MS, OL, 10389, OpenLDAP port
internal, 19, dc1snanxn19, 10.119.3.219, 3, dc1sngwsn03, 10.119.3.203, QS, MS, 8080, Default Management API Calls
